AVGDPD0_EVER;CNTGOODPOS;CNTUNIQUEPHONES;FIRSTADATENOTRD;CNTUNSUCCESSFULWEEKS24M;INSTALMENTCNTPAIDINTIME;AVGDPD0_36M;NUMINSTTOPAYGR;TEXTLASTRISKPRODCOMBINATION;PARTEPCOUNT;AVGDPD0_12M;CODEPAIDOFFAFTERDPD;NUMREJECTS9M;LASTFULLEPDATE
0;5;1;3260;10;49;0;55;0.023198651;;0;0;11;
;1;0;1926;0;6;;0;0.026860354;;;0;0;
4.333333333;4;1;4919;2;79;0;14;0.023198651;4;0;0;2;
;;;3573;2;32;;0;0.026860354;;;;0;
2;0;1;682;2;22;0.173913043;58;0.023198651;1;0;0;0;
;1;1;1703;0;36;0.375;0;0.023198651;1;;0;0;
;0;0;480;0;5;0;19;0.023198651;;0;0;0;
0;0;0;881;0;0;0;0;0.023198651;;0;0;0;
14.53846154;1;1;5460;2;27;0;0;0.023198651;;0;0;2;
;3;1;5761;2;34;0.068965517;0;0.020120724;8;;0;0;
;;;4641;0;8;;0;0.026860354;;;;0;
0.206349206;1;2;2620;11;55;0.090909091;42;0.023198651;2;0.066666667;0;5;
;0;1;1392;0;33;0;58;0.023198651;23;0;0;0;
;3;1;2271;0;35;0;0;0.023198651;;;0;0;
;1;1;2637;0;59;0;0;0.031356486;3;;0;0;
;0;0;5176;0;5;;0;0.031356486;;;0;0;
;0;1;5443;0;10;1;0;0.031356486;;2.5;0;0;
5.166666667;0;1;953;0;26;1.029411765;36;0.023198651;;0.416666667;0;0;
0.085714286;1;1;5593;0;109;0.217391304;69;0.020120724;2;0.833333333;0;0;
;0;1;372;1;10;0;0;0.023198651;;0;0;1;
0.296296296;1;1;4892;4;97;0;102;0.023198651;7;0;0;0;
;0;0;3778;0;35;;0;0.023198651;;;0;0;
0;1;0;172;2;6;0;0;0.023198651;1;0;0;3;
;1;1;1335;3;29;0.041666667;0;0.026860354;;0;0;1;
0.3;0;1;3585;1;74;0.230769231;4;0.020120724;2;0.166666667;0;0;
;1;1;270;0;8;0;4;0.031356486;1;0;0;0;
2.8;2;1;3171;0;66;0.192307692;10;0.023198651;;0;0;0;
0;0;1;1064;1;34;0;2;0.023198651;;0;0;0;
;;;4714;0;14;;0;0.026860354;;;;0;
0;0;1;859;1;30;0;0;0.020120724;;0;0;0;
;;;2081;0;8;;0;0.026860354;;;;0;
;5;2;4593;0;55;0;0;0.023198651;;0;0;0;
;0;0;4270;0;7;;0;0.031356486;;;0;0;
0.036363636;2;1;5237;0;108;0;6;0.023198651;27;0;0;0;
1.747368421;3;1;4537;0;53;0;8;0.023198651;;0;0;0;
;;;4441;0;17;;0;0.023198651;;;;0;
;0;0;3634;0;4;;0;0.031356486;;;0;0;
;0;0;2984;0;18;;0;0.026860354;;;0;0;
;2;0;4331;6;35;0.857142857;0;0.023198651;9;0.071428571;0;5;
;2;2;4147;0;90;0.605263158;8;0.031356486;5;0.428571429;0;0;
;1;1;899;0;6;0;0;0.023198651;;;0;0;
;0;0;5707;0;11;0;0;0.023198651;;;0;0;
;3;0;4456;2;27;0;0;0.031356486;;;0;0;
;0;2;1561;3;0;0.1;0;0.023198651;;0.1;0;3;
2.5;1;0;2337;3;41;0;26;0.023198651;2;0;0;0;
0.15;1;1;5520;0;17;0;4;0.023198651;;0;0;0;
0;2;1;1351;2;11;0;55;0.023198651;7;0;0;0;
;1;0;4018;0;20;;0;0.026860354;;;0;0;
0.75;3;1;1389;7;60;0.08;2;0.023198651;4;0;0;3;
0.741573034;0;1;4522;0;33;0;36;0.023198651;;0;0;0;
0.04;0;1;1299;1;24;0.05;30;0.023198651;2;0.111111111;0;1;
;0;0;101;0;3;0;9;0.023198651;;0;0;0;
;0;0;1561;0;1;;0;0.023198651;;;0;0;
;0;1;4062;0;30;0;0;0.031356486;1;;0;0;
1.379310345;2;1;5321;3;149;0.191176471;1;0.020120724;;0;0;2;
0;0;1;4792;0;18;0;0;0.023198651;;0;0;2;
0.555555556;0;1;2572;3;43;0.227272727;28;0.020120724;1;0;0;2;
;0;1;176;0;5;0;7;0.023198651;;0;0;0;
0;5;1;1570;0;25;0;1;0.023198651;;0;0;0;
0;0;2;3779;0;33;0;8;0.023198651;;0;0;0;
;0;1;501;0;9;0;7;0.031356486;;0;0;0;
;0;1;192;0;6;0;12;0.023198651;;0;0;0;
0;5;1;1254;2;49;0;14;0.023198651;;0;0;3;
;0;2;1733;0;16;;0;0.026860354;;;0;0;
;8;1;3116;1;105;0;0;0.023198651;;0;0;1;
;;;1578;0;15;1.25;0;0.023198651;;2.181818182;;0;
0;0;1;849;0;13;0;11;0.023198651;1;0;0;0;
0;0;0;812;3;39;0;7;0.023198651;;0;0;1;
5;4;1;4015;8;56;0;11;0.023198651;;0;0;2;
;3;1;2759;5;77;0.153846154;0;0.023198651;2;0.25;0;13;
;0;1;326;0;10;0;2;0.031356486;6;0;0;0;
;2;0;1466;9;26;0.210526316;0;0.031356486;1;0.666666667;0;8;
;1;1;3259;0;39;0;0;0.023198651;;;0;0;
0.363636364;2;0;1451;18;23;0.382352941;84;0.023198651;;0.481481481;0;42;
;0;1;386;1;11;0;0;0.031356486;;0;0;1;
;0;0;869;0;18;0;0;0.023198651;1;0;0;0;
;0;0;2451;0;13;;0;0.023198651;1;;0;0;
0;0;1;1301;5;42;0;29;0.023198651;;0;0;3;
0.1875;1;1;3691;1;40;0.461538462;9;0.023198651;3;0.142857143;0;1;
3.5;0;1;3771;1;100;0.166666667;23;0.020120724;3;0;0;1;
;0;0;4281;1;23;;0;0.031356486;;;0;0;
;3;1;6116;0;33;0;0;0.023198651;1;;0;0;
0.054945055;0;1;4848;0;23;0.027777778;0;0.023198651;;0.083333333;0;0;
;2;1;5523;0;107;0.047619048;0;0.023198651;1;0;0;0;
0.615384615;2;1;1180;0;13;0.310344828;0;0.023198651;2;0.75;0;0;
;8;1;4322;0;87;0;0;0.023198651;;;0;0;
0.027027027;0;1;1172;0;36;0.027777778;11;0.020120724;1;0.083333333;0;0;
;0;0;3453;0;5;;0;0.031356486;;;0;0;
0.5;1;1;701;0;30;0;14;0.023198651;;0;0;0;
1.060402685;0;2;4919;10;54;0;48;0.023198651;3;0;0;12;
1.720338983;0;1;4864;0;59;3.31372549;15;0.023198651;;7.047619048;0;0;
;1;1;370;0;9;0;0;0.023198651;2;0;0;0;
0.028985507;0;1;1800;8;43;0;56;0.023198651;1;0;0;4;
;;;4647;2;27;0;0;0.023198651;1;;;3;
0.666666667;1;1;5611;1;29;0;22;0.023198651;1;0;0;2;
;0;0;801;0;9;0;0;0.031356486;;;0;0;
0.386363636;5;1;5688;6;71;0;51;0.023198651;3;0;0;7;
;3;1;2634;1;25;0;0;0.031356486;;;0;0;
;0;1;299;0;9;0;3;0.023198651;;0;0;0;
7.956521739;0;1;4843;2;48;0;48;0.023198651;;0;1;2;
0.018518519;1;1;1213;0;40;0.019607843;28;0.023198651;15;0.04;0;0;
0.947826087;0;0;2256;12;39;1.396226415;83;0.023198651;2;0;0;3;
;;;3042;0;2;;0;0.023198651;;;;0;
0;2;1;1911;0;29;0;0;0.023198651;2;0;0;0;
;2;1;5576;0;7;0;0;0.023198651;;;0;0;
3.5;3;1;3222;1;132;0;16;0.020120724;30;0;0;0;
;;;5202;2;14;0;0;0.023198651;;0;;2;
0.039215686;0;1;3973;0;20;0.027777778;0;0.023198651;;0;0;0;
0;0;1;400;1;12;0;48;0.023198651;;0;0;1;
0.764705882;0;1;2792;5;38;1.628571429;17;0.023198651;;0.636363636;0;9;
3.333333333;0;1;2499;2;56;0.5;8;0.023198651;1;0.692307692;0;2;
0;2;0;2998;1;58;0;29;0.023198651;2;0;0;0;
;;;3148;0;7;;0;0.031356486;;;;0;
0.111111111;1;1;5966;0;68;0;18;0.023198651;2;0;0;0;
0;0;1;2455;4;46;0;27;0.023198651;2;0;0;3;
;1;0;3098;1;26;0;0;0.023198651;;;0;0;
5.6;2;1;4852;2;65;0.324324324;33;0.020120724;1;0;1;0;
0.021276596;2;1;4106;6;46;0;15;0.023198651;11;0;0;3;
;3;1;3537;0;55;0.066666667;0;0.023198651;;0;0;0;
;1;1;1836;0;25;0;0;0.023198651;2;0;0;0;
0;0;1;176;1;7;0;41;0.023198651;4;0;0;1;
0.105263158;0;0;4640;2;92;0.076923077;25;0.023198651;;0.181818182;0;2;
0.5;3;1;4790;0;62;0;9;0.023198651;15;0;0;4;
;0;0;0;0;0;0;0;0.023198651;;0;0;0;
0.019230769;2;1;3049;2;96;0.029850746;22;0.023198651;;0.060606061;0;0;
;1;1;4865;6;27;0;0;0.031356486;1;;0;1;
0.5;1;1;1595;0;50;0.024390244;33;0.020120724;3;0;0;0;
0.019607843;4;1;4558;7;101;0.025;12;0.023198651;3;0;0;6;
2.1;0;1;5949;0;87;0;26;0.023198651;;0;0;0;
;1;1;5019;0;30;0.583333333;0;0.023198651;2;0.7;0;0;
0.163636364;4;1;4875;16;66;0.027027027;14;0.023198651;;0.045454545;0;8;
0;4;1;1023;1;41;0;67;0.023198651;;0;0;0;
;0;1;2055;0;50;0;0;0.023198651;;0;0;0;
;1;1;3559;0;25;;0;0.023198651;;;0;0;
3.173913043;2;1;4838;1;146;1.175;34;0.023198651;5;0;0;2;
;0;1;1211;2;18;0;0;0.020120724;1;;0;0;
;;;4071;1;16;;0;0.023198651;;;;1;
;1;0;4426;0;4;;0;0.023198651;;;0;0;
;1;0;4826;0;4;;0;0.031356486;;;0;0;
;1;1;5838;0;50;0.235294118;0;0.020120724;3;0;0;0;
;1;1;498;0;11;0;0;0.023198651;5;0;0;0;
0.352941176;0;1;3458;0;33;0;18;0.023198651;;0;0;0;
;3;1;491;6;39;0;9;0.023198651;3;0;0;9;
;1;1;1212;0;15;0;0;0.023198651;4;0;0;0;
0.084337349;0;0;5613;2;58;0.053571429;0;0.023198651;;0;0;2;
0;4;0;2229;45;48;0;40;0.023198651;6;0;0;29;
0;0;1;0;0;0;0;0;0.023198651;;0;0;0;
;2;0;4536;0;32;;0;0.023198651;;;0;0;
0;1;1;1960;0;78;0;45;0.023198651;1;0;0;0;
;;;484;0;1;0;0;0.023198651;;;;0;
;2;1;5872;2;67;0;0;0.020120724;2;;0;1;
;0;1;591;0;12;0;0;0.023198651;;0;0;0;
1.333333333;0;1;1430;4;31;0.2;26;0.023198651;;0.4;0;3;
;2;0;3040;1;17;;0;0.023198651;;;0;0;
;1;1;882;0;12;0;0;0.023198651;;0;0;0;
;0;2;4402;0;44;0;0;0.023198651;1;;0;0;
0;1;1;1055;1;40;0;29;0.023198651;;0;0;0;
5.5;1;1;2035;0;45;0.581395349;78;0.023198651;;0.105263158;0;0;
0;1;1;761;0;12;0;13;0.023198651;;0;0;0;
0;1;1;2396;4;6;0;0;0.023198651;;0;0;2;
0;1;1;5600;2;60;0;29;0.023198651;16;0;0;2;
0.246478873;2;1;4940;3;139;0;20;0.023198651;15;0;0;2;
0.157894737;0;1;1955;0;32;0.172413793;55;0.023198651;;0.19047619;0;0;
0.3;0;1;4118;1;73;0;0;0.023198651;;0;0;1;
;0;1;1215;3;10;0;0;0.026860354;;;0;1;
;0;1;1119;0;16;0;10;0.023198651;;0;0;0;
;1;1;1812;0;11;;0;0.023198651;;;0;0;
;4;1;2661;0;11;0;0;0.026860354;;0;0;0;
0.063953488;0;1;4206;2;110;0.074626866;36;0.023198651;18;0;0;0;
;0;0;738;4;9;0;0;0.023198651;1;;0;1;
0;0;1;155;0;4;0;56;0.023198651;;0;0;0;
;0;1;5103;3;37;0;0;0.026860354;;;0;1;
0;0;1;4023;0;45;0;38;0.020120724;;0;0;0;
;;;1513;0;2;;0;0.031356486;;;;0;
0.161616162;0;0;2346;6;70;0;0;0.023198651;5;0;0;3;
0;0;0;1792;0;85;0;66;0.020120724;1;0;0;0;
;1;0;4095;0;4;;0;0.026860354;;;1;0;
;1;1;608;0;10;0;0;0.031356486;;0;0;0;
1.6;0;1;1333;1;12;0.666666667;0;0.023198651;;0.166666667;0;1;
0.079646018;2;0;4794;11;56;0;48;0.023198651;15;0;0;14;
;0;0;2943;0;9;;0;0.023198651;;;0;0;
;0;0;2374;0;9;;0;0.023198651;;;0;0;
0;2;1;3777;0;24;0;4;0.023198651;;0;0;0;
0;2;0;5269;0;20;0;15;0.023198651;;0;0;0;
2.8;1;3;741;0;13;0.888888889;0;0.023198651;1;0.916666667;0;0;
;0;1;2584;0;54;0;0;0.020120724;;0;0;0;
0.1875;1;2;5480;0;31;0;35;0.020120724;;0;0;0;
;0;0;;0;0;0;0;0.023198651;;0;0;0;
0.290076336;2;1;3871;6;39;0.277777778;0;0.023198651;1;0;0;3;
;0;1;848;0;10;0;0;0.023198651;;;0;0;
0;0;1;1161;4;60;0;21;0.023198651;5;0;0;4;
0;0;1;2647;1;81;0;47;0.023198651;;0;0;2;
6.3;0;1;6095;1;37;0.06;4;0.023198651;;0.041666667;1;1;
0;1;1;2327;2;31;0;50;0.023198651;;0;0;1;
0.083333333;0;1;533;4;23;0.047619048;54;0.023198651;1;0;0;1;
0.333333333;1;1;2001;0;24;0;3;0.023198651;;0;0;0;
;;;4194;1;6;;0;0.023198651;;;;1;
9;1;1;4435;0;96;0;12;0.023198651;1;0;0;0;
;11;0;5554;3;69;;0;0.031356486;;;0;1;
0.72;2;1;4701;2;46;0;49;0.023198651;;0;0;2;
;0;1;1805;0;5;;0;0.031356486;;;0;0;
0.7;1;1;3467;9;74;0.027777778;41;0.020120724;11;0;0;6;
;0;1;5298;0;19;;0;0.023198651;2;;0;0;
;0;0;5627;0;14;;0;0.031356486;;;0;0;
;0;0;377;1;7;1.125;0;0.023198651;;1.125;0;1;
4;1;1;5620;1;38;0;30;0.023198651;;0;0;1;
0;4;1;5862;1;29;0;53;0.023198651;;0;0;1;
;;;4234;0;17;;0;0.026860354;;;;0;
;1;0;1440;5;41;0.282051282;0;0.023198651;1;0;0;1;
;1;0;2010;0;2;;0;0.023198651;1;;0;0;
0.125;0;1;561;0;15;0.0625;33;0.023198651;9;0.083333333;0;0;
7.384615385;2;0;5271;2;81;1.928571429;0;0.026860354;;3.181818182;0;2;
;7;1;3102;0;36;0;0;0.023198651;1;0;0;0;
0.014925373;1;1;1953;0;67;0;75;0.023198651;;0;0;0;
0;1;1;2781;0;39;0;51;0.020120724;;0;0;0;
;0;1;5090;0;66;;0;0.026860354;;;0;0;
0.342105263;1;2;1268;0;32;0.352941176;9;0.023198651;;0.666666667;0;0;
0;2;0;3432;0;37;0;0;0.023198651;1;0;0;0;
;0;0;732;0;20;0;0;0.023198651;;0;0;1;
;2;1;2557;0;27;0;0;0.023198651;;0;0;0;
;;;2545;2;13;2.333333333;0;0.023198651;;;;0;
;0;0;1527;1;7;;0;0.023198651;;;0;1;
0.5;1;0;4640;0;55;0;23;0.020120724;11;0;0;0;
8.142857143;0;1;1273;1;34;1.552631579;15;0.020120724;;1.5;0;0;
;0;1;;0;0;0;0;0.023198651;;0;0;0;
;0;1;4571;0;41;0;10;0.023198651;;0;0;0;
;;;2672;0;4;;0;0.031356486;;;;0;
;1;1;5001;0;31;0;0;0.023198651;2;;0;0;
4.333333333;0;1;1627;0;47;0.590909091;13;0.023198651;;1.181818182;0;0;
;0;0;3349;0;46;;0;0.023198651;;;0;0;
;2;0;5168;0;9;;0;0.031356486;;;0;0;
;2;0;140;3;4;0;20;0.023198651;;0;0;6;
;2;0;4545;2;34;0;0;0.023198651;;0;0;2;
;1;0;911;0;6;0;0;0.023198651;2;;0;0;
2.25;0;0;5041;0;20;0;22;0.023198651;3;0;0;0;
;1;1;393;1;11;0.25;24;0.023198651;;0.25;0;1;
;0;1;2429;2;42;0;0;0.020120724;;;0;2;
;2;0;747;4;3;0;0;0.023198651;2;;0;2;
0.12;0;1;895;4;22;0.12;50;0.023198651;2;0;0;5;
;;;3629;0;25;;0;0.023198651;;;;0;
0.136363636;0;1;3867;0;43;0.092592593;4;0.020120724;3;0.333333333;0;0;
;1;1;679;0;26;0;16;0.023198651;6;0;0;2;
0.0625;4;1;4332;0;29;0;9;0.023198651;;0;0;0;
;0;1;2623;4;38;0;0;0.020120724;1;0;0;0;
0.171232877;1;1;6120;1;106;0.055555556;34;0.023198651;37;0.130434783;0;0;
;0;0;2061;0;2;;0;0.023198651;;;0;0;
;2;0;806;12;19;0;0;0.031356486;;0;0;14;
0;0;0;974;0;20;0;0;0.023198651;;0;0;0;
0;0;1;4307;3;62;0;3;0.020120724;2;0;0;2;
;0;0;350;0;10;0;0;0.023198651;;0;0;0;
0;1;1;5591;0;35;0;0;0.020120724;;0;0;0;
;0;0;1408;0;11;0;0;0.031356486;;;0;0;
0;4;2;980;1;29;0;0;0.023198651;;0;0;0;
0.5625;0;1;5612;0;40;0;30;0.020120724;1;0;0;0;
;0;0;4780;1;15;;0;0.023198651;;;0;1;
0;1;1;1463;3;29;0;0;0.023198651;2;0;0;2;
;0;1;1498;0;25;0;0;0.023198651;1;;0;0;
0.14084507;3;1;4648;3;137;0;44;0.020120724;1;0;0;1;
0.5;0;1;698;1;21;0.045454545;2;0.023198651;;0.083333333;0;1;
0;0;1;738;14;28;0;96;0.023198651;;0;0;10;
;0;0;;2;0;;0;0.023198651;;;0;3;
;2;0;609;16;33;0.078431373;49;0.031356486;;0.133333333;0;10;
;1;0;4425;0;5;;0;0.023198651;;;0;0;
;0;0;175;1;2;0;0;0.023198651;;0;0;0;
;3;0;3010;0;9;;0;0.026860354;;;0;0;
21.125;0;0;4467;0;17;0;0;0.023198651;;0;0;0;
0.018867925;6;1;3569;0;52;0;5;0.023198651;1;0;0;0;
;;;3039;1;18;0;0;0.026860354;;;;3;
0.5;0;1;5602;0;31;0;4;0.023198651;;0;0;0;
4;1;1;4036;1;50;0;0;0.023198651;5;0;0;1;
0;0;1;1021;0;25;0;21;0.020120724;;0;0;0;
;0;1;237;0;7;0;11;0.023198651;;0;0;0;
;1;1;3559;0;25;;0;0.023198651;;;0;0;
0.11875;1;1;3295;0;91;0.2;38;0.020120724;1;0.458333333;0;0;
;0;1;121;0;3;0;8;0.023198651;3;0;0;0;
;1;0;2327;0;13;0;0;0.023198651;;;0;0;
;0;1;973;0;8;0;0;0.020120724;1;;0;0;
;0;0;5049;0;2;;0;0.026860354;;;0;0;
;1;1;4766;0;62;0;0;0.023198651;1;;0;0;
0.285714286;0;1;5164;1;69;0.166666667;48;0.023198651;7;0;0;0;
;3;1;3505;0;91;0;0;0.026860354;;;0;0;
;;;931;0;3;0;0;0.023198651;;;;0;
;;;4796;0;45;;0;0.026860354;;;;0;
1.666666667;0;1;2441;0;68;0.028571429;48;0.023198651;4;0.083333333;0;0;
;;;3746;0;5;;0;0.023198651;;;;0;
0.5;2;2;4647;0;16;0;3;0.023198651;1;0;0;0;
;1;1;462;0;10;0;0;0.023198651;;0;0;0;
0.068493151;5;1;4477;2;68;0;7;0.023198651;;0;0;3;
0;0;0;235;0;7;0;58;0.023198651;;0;0;0;
;2;1;3332;1;118;0;0;0.020120724;;;0;1;
;0;1;3106;9;34;0;0;0.023198651;6;0;0;0;
10.9;1;1;4477;3;144;0.138613861;95;0.023198651;;0;0;1;
;0;1;1687;1;23;0;0;0.023198651;1;;0;1;
0.4;0;1;1942;2;9;0;19;0.023198651;;0;0;2;
0;1;0;172;2;6;0;0;0.023198651;1;0;0;3;
;3;1;4301;0;16;0.090909091;0;0.020120724;;0;0;0;
0;0;0;2911;0;9;0;69;0.023198651;3;0;0;0;
0.5;2;1;3801;0;72;0;54;0.023198651;2;0;0;0;
;2;1;4170;3;78;0;0;0.020120724;;;0;0;
;4;1;5049;2;56;0;0;0.020120724;2;;0;2;
1.095238095;1;0;5186;2;43;0;0;0.023198651;;0;0;0;
0;1;1;925;5;23;0;51;0.023198651;2;0;0;4;
0;2;2;1785;3;21;0;0;0.023198651;;0;0;2;
;4;1;3329;1;57;0;0;0.031356486;2;0;0;0;
0;1;1;2156;0;60;0;23;0.023198651;13;0;0;0;
;1;0;2010;0;2;;0;0.023198651;1;;0;0;
5.846153846;2;1;5792;0;31;0.04;25;0.023198651;;0;0;0;
0;2;1;2734;0;27;0;9;0.023198651;11;0;0;0;
;0;0;4866;0;24;0;0;0.031356486;;;0;0;
;1;1;378;0;20;0;1;0.023198651;1;0;0;0;
0;1;1;778;0;24;0;0;0.023198651;;0;0;0;
;3;0;3648;0;13;0;12;0.023198651;2;;0;0;
;0;1;4192;0;45;0;0;0.026860354;;;0;0;
0.066666667;0;1;4451;3;86;0;8;0.023198651;4;0;0;0;
;0;1;1562;0;11;0;0;0.031356486;2;;0;0;
0.050724638;2;1;4784;1;108;0;25;0.023198651;1;0;0;0;
;1;0;1179;5;10;0.538461538;0;0.031356486;;;0;2;
0;0;1;803;0;27;0;16;0.020120724;7;0;0;0;
0.045454545;7;2;3114;2;65;0.073170732;45;0.023198651;;0.125;0;4;
0.074626866;2;1;2013;8;64;0.147058824;24;0.023198651;1;0.111111111;0;4;
;0;0;3228;0;7;;0;0.026860354;;;0;0;
;2;0;4349;0;31;;0;0.023198651;;;0;0;
;0;1;574;0;14;0;0;0.023198651;;0;0;0;
;0;0;802;1;0;4;0;0.031356486;;;0;1;
0;2;1;2324;6;27;0;14;0.031356486;12;0;0;4;
;1;1;3459;3;56;0;0;0.020120724;20;;0;2;
;0;1;371;0;8;0;0;0.023198651;;0;0;0;
;0;0;2730;0;1;;0;0.026860354;;;0;0;
;;;2171;0;6;;0;0.023198651;;;;0;
;1;0;5278;0;42;;0;0.031356486;;;0;0;
;0;0;231;0;6;0.428571429;5;0.023198651;;0.428571429;0;0;
;;;1938;0;9;0;0;0.023198651;;;;0;
;0;1;3171;0;25;0;0;0.023198651;;0;0;0;
0.104477612;2;1;3350;0;129;0;7;0.026860354;;0;0;0;
;0;0;2882;0;12;;0;0.031356486;;;0;0;
;0;0;150;1;4;0;8;0.023198651;;0;0;0;
;;;2864;2;22;;0;0.023198651;;;;3;
;0;1;5860;1;40;0;0;0.031356486;;0;0;2;
;3;1;5239;0;94;;0;0.023198651;;;0;0;
;0;1;2257;1;33;0;0;0.023198651;14;0;0;0;
0.048387097;1;1;1710;0;59;0.054545455;5;0.023198651;;0;0;0;
;0;0;362;0;4;0;0;0.031356486;;0;0;0;
3.333333333;2;1;3842;1;72;0;33;0.023198651;2;0;0;1;
;0;0;4371;0;11;;0;0.031356486;;;0;0;
0.00729927;1;1;4611;3;128;0.021978022;0;0.020120724;2;0;0;0;
;1;1;3442;4;53;0.36;0;0.031356486;1;0;0;0;
;1;2;5619;0;82;0;0;0.023198651;;0;0;0;
;2;0;1776;0;6;;0;0.031356486;;;0;0;
0.082840237;0;1;3064;2;117;0.020408163;54;0.023198651;1;0.1;0;1;
0.018867925;0;1;5503;1;53;0;11;0.023198651;;0;0;1;
;0;1;190;0;6;0;0;0.031356486;;0;0;0;
;0;0;1459;2;19;0.4;0;0.023198651;;;0;10;
;0;1;355;1;10;0;0;0.023198651;;0;0;1;
;;;3898;0;4;;0;0.031356486;;;;0;
0;0;1;972;0;29;0;28;0.026860354;5;0;0;2;
;0;1;1334;0;12;0;0;0.031356486;;0;0;0;
;1;1;3516;0;19;4.666666667;0;0.023198651;;;0;0;
0.05;0;1;4614;1;50;0;57;0.023198651;3;0;0;1;
;2;1;2999;18;64;0.026315789;0;0.023198651;3;0;0;7;
;0;1;2184;2;12;0;0;0.023198651;2;0;0;2;
0;0;1;967;0;17;0;6;0.023198651;;0;0;0;
;1;1;433;0;12;0;0;0.023198651;;0;0;0;
;0;0;569;0;17;0;0;0.023198651;;0;0;0;
;0;0;4928;0;4;;0;0.031356486;;;0;0;
;;;3593;1;21;;0;0.023198651;;;;1;
0.85;0;0;4618;2;142;0;68;0.020120724;11;0;0;2;
0;0;1;1310;1;54;0;12;0.023198651;1;0;0;1;
;0;0;126;0;3;0;9;0.023198651;;0;0;0;
;1;0;1976;0;15;;0;0.023198651;1;;0;0;
0;1;2;1510;1;20;0;23;0.031356486;7;0;0;1;
;1;0;4515;0;8;;0;0.031356486;;;0;0;
;2;0;435;0;3;0;0;0.031356486;2;0;0;0;
0.267241379;2;1;5179;1;93;0;30;0.023198651;14;0;0;0;
0;2;1;3705;1;76;0;37;0.023198651;;0;0;0;
0;1;2;1249;1;44;0;2;0.020120724;1;0;0;2;
0.466666667;1;1;1335;5;43;0.098360656;42;0.023198651;;0;0;5;
;1;1;4022;1;13;0;0;0.023198651;;0;0;0;
;0;0;238;0;6;0;18;0.023198651;;0;0;0;
;0;0;535;0;18;0.25;33;0.023198651;;0.333333333;0;0;
2.647058824;1;1;1324;7;32;0.814814815;13;0.020120724;;1.608695652;0;6;
;0;0;1646;0;3;;0;0.023198651;;;0;0;
0.166666667;1;0;631;4;21;0;49;0.023198651;1;0;0;4;
0;1;1;3081;1;11;0;55;0.023198651;;0;0;0;
0;1;1;667;1;15;0;54;0.023198651;;0;0;0;
0.063291139;1;1;1798;0;73;0.015873016;0;0.023198651;;0;0;0;
0;0;1;1572;0;51;0;48;0.020120724;;0;0;0;
1.333333333;1;1;3451;2;71;0.06122449;17;0.020120724;;0;0;0;
;0;0;247;0;4;4.714285714;12;0.023198651;;4.714285714;0;0;
;2;0;4864;0;21;;0;0.023198651;;;0;0;
;8;1;5168;5;237;0.168421053;15;0.023198651;1;0.222222222;0;4;
0;1;1;4047;6;133;0;71;0.023198651;6;0;0;4;
;0;1;1158;0;36;0.135135135;0;0.023198651;;0;0;0;
0.1875;0;1;2184;14;45;0;3;0.023198651;;0;0;12;
0.068965517;2;1;2760;1;27;0;2;0.023198651;;0;0;0;
0;3;1;5297;0;7;0;0;0.023198651;2;0;0;0;
;2;1;1409;0;17;0;0;0.031356486;3;;0;0;
0;1;1;1050;4;9;0;55;0.023198651;;0;0;3;
0.5;0;0;2137;4;41;0;0;0.023198651;;0;0;2;
;1;0;1027;1;2;0;10;0.023198651;;0;0;1;
;2;0;5577;0;5;;10;0.026860354;;;1;0;
;6;1;4648;0;141;0.014705882;23;0.023198651;11;0;0;0;
11.81818182;2;1;1541;0;21;0.44;0;0.023198651;;0.444444444;0;0;
;0;1;3724;3;46;;0;0.023198651;2;;0;1;
0;2;1;771;0;29;0;23;0.031356486;16;0;0;0;
0.331210191;0;1;4630;1;55;0.543209877;48;0.023198651;;0.121212121;0;0;
;0;1;2772;0;18;;0;0.026860354;;;0;0;
0;2;1;5858;0;45;0;26;0.023198651;;0;0;0;
0.848484848;2;1;4252;0;74;1;110;0.023198651;1;1;0;0;
4;0;1;3961;3;49;0.581395349;67;0.023198651;5;0.533333333;0;5;
;0;2;4402;0;44;0;0;0.023198651;1;;0;0;
0.097560976;1;1;5649;1;125;0;34;0.023198651;3;0;0;0;
1;1;1;1360;3;18;0.285714286;6;0.023198651;;0;0;2;
;0;1;4654;1;44;1.5;0;0.031356486;;1.8;0;0;
;0;1;655;0;9;0;3;0.023198651;;0;0;0;
;1;2;4296;0;29;0.3;0;0.020120724;;;0;0;
0;1;1;1280;1;42;0;46;0.023198651;;0;0;0;
0.076923077;0;1;2837;0;45;0.018867925;58;0.023198651;2;0;0;0;
1.352941176;1;0;4147;2;35;0;0;0.023198651;;0;0;1;
;0;0;4602;0;9;;0;0.026860354;;;0;0;
;1;1;2792;0;20;0;0;0.023198651;1;;0;0;
;0;1;4268;0;26;0;16;0.023198651;1;0;0;0;
;0;1;3643;4;82;0.053571429;0;0.020120724;1;0;0;3;
0.52742616;1;1;5289;1;128;0.305555556;0;0.020120724;4;0.083333333;0;0;
;0;1;794;3;16;0;0;0.023198651;;0;0;2;
;1;1;2487;0;29;0.388888889;0;0.023198651;4;0.333333333;0;0;
0;0;1;5304;0;49;0;39;0.020120724;;0;0;0;
4;2;1;5578;0;103;0.181818182;0;0.023198651;;0.235294118;0;0;
